Lx,Lz,id,min_Re
6.666666666666667,8.666666666666666,2,283.6020862990928
12.083333333333334,4.666666666666667,1,137.58255977102849
5.416666666666667,8.0,1,294.222614065812
5.416666666666667,8.0,2,294.2226141000198
7.916666666666667,10.0,1,258.6376941595516
14.583333333333334,7.0,1,119.14441198159226
10.833333333333334,3.6666666666666665,1,168.88307181284176
9.583333333333334,2.6666666666666665,1,266.90582121986876
9.583333333333334,2.6666666666666665,2,266.90582186832467
13.333333333333334,6.0,1,121.60733840310364
6.666666666666667,9.0,1,282.8302481963964
12.083333333333334,5.0,1,129.4817721260948
5.416666666666667,8.333333333333334,1,299.58181607998574
14.583333333333334,7.333333333333333,1,116.98979680695393
10.833333333333334,4.0,1,150.7326220686939
10.833333333333334,4.0,2,150.73262225354583
9.583333333333334,3.0,1,213.36552560470585
13.333333333333334,6.333333333333333,1,118.06272044931038
6.666666666666667,9.333333333333334,1,284.76680286560565
12.083333333333334,5.333333333333333,1,123.23878318697312
14.583333333333334,7.666666666666667,1,115.31261980981846
10.833333333333334,4.333333333333333,1,137.74236383302667
10.833333333333334,4.333333333333333,2,272.5614588381658
9.583333333333334,3.3333333333333335,1,178.8062079258518
13.333333333333334,6.666666666666667,1,115.23756950222807
6.666666666666667,9.666666666666666,1,289.96242134695615
12.083333333333334,5.666666666666667,1,118.36794898631996
14.583333333333334,8.0,1,114.06878995123449
10.833333333333334,4.666666666666667,1,128.20240230949662
8.333333333333334,2.6666666666666665,1,240.8142953211968
8.333333333333334,2.6666666666666665,2,240.81429497605362
13.333333333333334,7.0,1,113.02398922833238
9.583333333333334,3.6666666666666665,1,155.6149474505878
9.583333333333334,3.6666666666666665,2,155.61494755526337
6.666666666666667,10.0,1,298.1230059722019
6.666666666666667,10.0,2,298.12300599786556
14.583333333333334,8.333333333333334,1,113.22627269925673
14.583333333333334,8.333333333333334,2,113.22627270272113
12.083333333333334,6.0,1,114.55209353031597
10.833333333333334,5.0,1,121.05286383417142
13.333333333333334,7.333333333333333,1,111.34776951000396
13.333333333333334,7.333333333333333,2,292.7973204838588
8.333333333333334,3.0,1,194.0654648876706
9.583333333333334,4.0,1,139.55005805526446
14.583333333333334,8.666666666666666,1,112.7622388589485
14.583333333333334,8.666666666666666,2,112.76223878608624
12.083333333333334,6.333333333333333,1,111.58251998101082
10.833333333333334,5.333333333333333,1,115.6239068830155
13.333333333333334,7.666666666666667,1,110.1576508040159
13.333333333333334,7.666666666666667,2,110.15765075221115
9.583333333333334,4.333333333333333,1,128.117176077425
9.583333333333334,4.333333333333333,2,252.21261161402794
8.333333333333334,3.3333333333333335,1,163.92211911657714
14.583333333333334,9.0,1,112.66140363696009
14.583333333333334,9.0,2,112.66140368470589
5.416666666666667,10.0,1,289.8445586985848
7.083333333333333,2.3333333333333335,1,282.9521208449055
7.083333333333333,2.3333333333333335,2,282.9521201888146
12.083333333333334,6.666666666666667,1,109.32124440576422
10.833333333333334,5.666666666666667,1,111.48689896570272
13.333333333333334,8.0,1,109.41872609569731
13.333333333333334,8.0,2,109.41872603542642
9.583333333333334,4.666666666666667,1,119.80817843236774
8.333333333333334,3.6666666666666665,1,143.73974101551804
8.333333333333334,3.6666666666666665,2,263.68555243159494
14.583333333333334,9.333333333333334,1,112.91513882896119
14.583333333333334,9.333333333333334,2,112.91513875531162
12.083333333333334,7.0,1,107.67705404542694
